2023/08/07 05:46:14 [error] 65609#0: *13573 [lua] share_dict.lua:85:  counter: 580, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:53:08 [alert] 67490#0: worker process 85319 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85320 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85323 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85324 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85327 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85328 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85331 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85333 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85334 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85336 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85338 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85340 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85341 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85344 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85345 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85348 exited on signal 11
2023/08/07 05:53:08 [alert] 67490#0: worker process 85350 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85351 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85352 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85356 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85357 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85360 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85362 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85364 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85365 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85368 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85370 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85372 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85374 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85376 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85378 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85379 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85381 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85382 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85385 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85386 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85390 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85392 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85394 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85396 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85398 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85399 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85402 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85404 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85405 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85407 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85409 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85412 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85414 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85416 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85418 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85420 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85421 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85423 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85426 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85428 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85430 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85432 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85433 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85434 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85437 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85440 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85442 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85444 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85446 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85448 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85450 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85451 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85454 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85456 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85457 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85460 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85461 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85464 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85465 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85467 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85469 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85472 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85474 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85476 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85477 exited on signal 11
2023/08/07 05:53:08 [alert] 67490#0: worker process 85479 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85480 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85483 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85485 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85487 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85489 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85491 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85492 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85494 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85497 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85498 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85501 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85503 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85505 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85506 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85509 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85511 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85513 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85515 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85516 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85519 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85521 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85523 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85524 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85527 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85529 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85530 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85533 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85535 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85536 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85539 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85541 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85543 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85544 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85547 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85548 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85551 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85553 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85555 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85557 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85558 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85561 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85562 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85565 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85566 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85567 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85570 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85571 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85573 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85577 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85578 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85581 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85582 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85584 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85587 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85589 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85590 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85593 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85595 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85597 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85599 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85601 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85603 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85605 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85607 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85608 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85611 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85613 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85615 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85617 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85619 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85621 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85622 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85625 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85627 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85628 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85631 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85633 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85635 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85637 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85638 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85641 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85643 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85645 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85646 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85649 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85651 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85653 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85655 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85657 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85659 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85661 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85662 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85664 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85667 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85668 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85670 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85672 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85674 exited on signal 11 (core dumped)
2023/08/07 05:53:08 [alert] 67490#0: worker process 85676 exited on signal 11 (core dumped)
